"uid","fare_amount","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count"
55473,4,"2013-01-12 20:40:57 UTC",-73.962616,40.769809,-73.961539,40.764409,1
54381,5.5,"2013-01-25 13:44:11 UTC",-73.973536,40.763379,-73.98314,40.761739,3
10055,6,"2013-01-09 18:57:25 UTC",-73.977006,40.756131,-73.963405,40.756923,1
25945,16.5,"2013-01-12 01:49:00 UTC",-74.003345,40.750622,-74.004295,40.708077,1
48143,4.5,"2013-01-21 17:29:00 UTC",-73.981543,40.780193,-73.989078,40.777173,3
69892,15,"2013-01-19 14:15:28 UTC",-73.999817,40.718107,-73.968847,40.762217,1
54044,13,"2013-01-31 19:30:00 UTC",-73.993998,40.751322,-73.977192,40.789537,6
14200,25.5,"2013-01-20 00:03:21 UTC",-73.978409,40.667056,-73.952614,40.736798,2
58666,7.5,"2013-01-05 14:20:00 UTC",-73.991993,40.742583,-74.008058,40.748092,1
23729,11.5,"2013-01-02 07:43:00 UTC",-73.956962,40.766322,-73.981112,40.784322,1
66126,5.5,"2013-01-06 10:52:00 UTC",-73.994957,40.760222,-73.981495,40.767412,1
27251,7.5,"2013-01-05 08:13:01 UTC",-73.956278,40.786957,-73.979741,40.777862,1
3759,8,"2013-01-01 12:23:00 UTC",-73.97461,40.762117,-73.990792,40.739895,2
50631,10,"2013-01-03 11:07:34 UTC",-73.981953,40.736587,-74.004527,40.728608,1
15884,18.5,"2013-01-18 09:54:54 UTC",-74.002898,40.749586,-73.961064,40.806767,1
6679,5.5,"2013-01-30 13:05:00 UTC",-74.000825,40.757865,-73.994962,40.749945,2
67499,9.5,"2013-01-31 18:11:00 UTC",-73.971158,40.79437,-73.944515,40.7876,5
7553,11,"2013-01-27 15:41:00 UTC",-73.961708,40.811215,-73.98541,40.77856,2
59799,12.5,"2013-01-27 15:41:00 UTC",-73.941157,40.792457,-73.978627,40.787952,1
21497,7.5,"2013-01-10 07:52:00 UTC",-73.95756,40.782652,-73.965735,40.790237,3
61488,56.8,"2013-01-30 08:13:00 UTC",-73.956148,40.767447,-73.781565,40.647477,1
2288,6.5,"2013-01-03 18:34:41 UTC",-73.969771,40.75353,-73.974875,40.737036,1
58202,15.5,"2013-01-03 21:03:00 UTC",-73.994332,40.725842,-73.974327,40.681565,5
49319,7.5,"2013-01-19 00:31:00 UTC",-73.978142,40.773312,-73.985702,40.757117,2
67721,6.5,"2013-01-22 23:27:00 UTC",-73.976868,40.75196,-73.98567,40.762917,1
33958,12.5,"2013-01-17 09:32:00 UTC",-73.999238,40.7344,-73.972892,40.753825,1
45403,6.5,"2013-01-17 14:06:00 UTC",-74.008967,40.710657,-74.009745,40.720767,6
8351,27,"2013-01-21 16:45:00 UTC",-73.865647,40.770605,-73.989407,40.719025,1
68919,7,"2013-01-04 20:34:00 UTC",-73.993165,40.752363,-73.982905,40.760892,2
60151,39.3,"2013-01-23 13:52:01 UTC",-73.982385,40.766559,-73.861288,40.768032,1
23247,8.5,"2013-01-18 08:18:09 UTC",-73.991481,40.74544,-73.973813,40.754818,1
35413,10.5,"2013-01-21 23:06:18 UTC",-74.007363,40.740016,-73.988386,40.723252,1
26340,52,"2013-01-28 07:06:00 UTC",-73.78999,40.646818,-73.939967,40.714725,1
32458,17.5,"2013-01-26 22:39:41 UTC",-73.949461,40.771889,-74.004055,40.747617,1
29145,14.5,"2013-01-20 03:08:00 UTC",-74.006535,40.72205,-73.973442,40.748422,1
35740,17,"2013-01-17 22:54:43 UTC",-74.000032,40.734857,-73.948228,40.772966,3
58527,5.5,"2013-01-16 13:25:54 UTC",-73.967398,40.763399,-73.96142,40.75625,1
18721,10.5,"2013-01-25 17:39:37 UTC",-73.992918,40.749002,-73.997573,40.756512,1
47454,4.5,"2013-01-16 09:11:02 UTC",-73.984263,40.738266,-73.986868,40.736439,1
28310,14,"2013-01-31 18:03:30 UTC",-73.998618,40.723034,-73.940801,40.715559,5
55808,7,"2013-01-11 09:49:00 UTC",-73.992462,40.743242,-73.982482,40.734482,5
63227,4,"2013-01-07 07:09:00 UTC",-73.976172,40.791257,-73.981283,40.787057,1
26702,31.8,"2013-01-09 11:11:02 UTC",-73.963168,40.766001,-73.8619,40.768554,2
9860,40.3,"2013-01-30 17:33:53 UTC",-73.874498,40.774235,-73.991417,40.747223,1
20986,6.5,"2013-01-24 14:46:26 UTC",-73.976703,40.76496,-73.979298,40.755055,3
20826,24,"2013-01-29 08:49:00 UTC",-73.957965,40.768947,-74.008,40.707012,6
32501,8,"2013-01-13 03:13:41 UTC",-73.97901,40.736169,-73.959398,40.763271,1
20251,14,"2013-01-13 14:20:42 UTC",-74.004742,40.741962,-73.970878,40.764482,1
39913,6,"2013-01-11 22:40:00 UTC",-74.00337,40.748775,-73.9923,40.763962,5
35468,3.5,"2013-01-11 23:53:39 UTC",-73.990956,40.760666,-73.995659,40.759255,1
13758,8,"2013-01-03 20:54:00 UTC",-73.973385,40.751775,-73.981153,40.766092,5
24989,6,"2013-01-06 13:27:04 UTC",-73.967458,40.756704,-73.978802,40.74085,1
13807,15,"2013-01-19 14:01:00 UTC",-73.965665,40.75953,-73.977507,40.725927,1
41100,6.5,"2013-01-07 22:43:49 UTC",-73.976808,40.749286,-73.965437,40.757002,2
7731,18,"2013-01-02 10:12:00 UTC",-73.921295,40.743262,-73.976385,40.755327,1
57718,5.5,"2013-01-04 22:52:37 UTC",-73.971433,40.763881,-73.959243,40.777346,1
1859,10,"2013-01-09 16:09:41 UTC",-73.970211,40.797118,-73.989581,40.772947,2
37557,14,"2013-01-13 11:18:00 UTC",-73.929932,40.754372,-73.977277,40.743042,5
57417,7,"2013-01-14 21:24:00 UTC",-73.994,40.760797,-73.978735,40.751002,5
44734,9,"2013-01-03 20:59:33 UTC",-73.982141,40.755888,-73.962715,40.758132,2
49889,8.5,"2013-01-28 22:06:00 UTC",-73.979983,40.734903,-73.979983,40.734903,5
8803,6,"2013-01-07 15:51:01 UTC",-73.968851,40.758996,-73.956538,40.766979,1
46467,15,"2013-01-04 19:23:02 UTC",-74.008232,40.704225,-73.979483,40.74621,1
46325,4.5,"2013-01-28 16:35:16 UTC",-73.96928,40.754077,-73.96452,40.754761,2
65076,6.5,"2013-01-16 17:50:00 UTC",-73.99471,40.73165,-73.991342,40.744878,1
43617,17.5,"2013-01-30 06:48:00 UTC",-73.958417,40.772775,-73.9846,40.720085,1
31313,14,"2013-01-25 14:15:39 UTC",-73.976444,40.763676,-74.0048,40.734708,1
45151,8,"2013-01-20 13:40:26 UTC",-73.977953,40.763222,-73.991288,40.750023,2
6504,33.8,"2013-01-01 04:29:00 UTC",-73.977302,40.784542,-73.888455,40.745392,1
37225,7.5,"2013-01-30 18:44:36 UTC",-74.016194,40.715018,-74.009392,40.722069,1
56100,5.5,"2013-01-13 22:14:26 UTC",-73.988401,40.743387,-73.993484,40.72965,1
69445,3.5,"2013-01-29 06:56:43 UTC",-73.952501,40.772329,-73.950163,40.768738,1
67086,22,"2013-01-05 02:19:00 UTC",-73.992562,40.730325,-73.94944,40.654222,4
35141,10,"2013-01-23 19:14:00 UTC",-74.011798,40.715057,-74.007717,40.741952,2
55120,18.5,"2013-01-15 20:59:00 UTC",-73.986898,40.750967,-74.010592,40.703675,5
4140,8,"2013-01-31 13:53:13 UTC",-73.970596,40.761517,-73.982807,40.762011,1
22731,34.5,"2013-01-03 10:23:00 UTC",-73.87463,40.77416,-73.991327,40.760177,1
43863,12.5,"2013-01-06 01:32:50 UTC",-74.004003,40.725404,-73.996412,40.686864,2
30713,5.5,"2013-01-18 06:55:00 UTC",-73.991115,40.74518,-73.981277,40.759015,6
25160,11.5,"2013-01-22 21:50:00 UTC",-73.98724,40.747977,-73.993123,40.767817,1
7254,6.5,"2013-01-04 19:41:11 UTC",-74.009735,40.726048,-73.999866,40.728294,1
45843,8,"2013-01-15 20:02:00 UTC",-73.992763,40.737255,-73.974322,40.747457,1
20346,5,"2013-01-28 18:10:00 UTC",-73.9545,40.78044,-73.9545,40.78044,2
27552,9,"2013-01-30 09:50:45 UTC",-73.987705,40.716296,-73.989927,40.734796,1
2070,8,"2013-01-01 13:05:12 UTC",-73.972608,40.780931,-73.979709,40.763668,1
54323,5.5,"2013-01-09 17:28:00 UTC",-73.986173,40.740825,-73.978432,40.751137,1
65372,24.5,"2013-01-03 16:11:47 UTC",-74.002135,40.71898,-73.945945,40.779632,1
50388,8,"2013-01-25 12:10:45 UTC",-73.982083,40.773124,-73.9817,40.758881,2
41881,14,"2013-01-18 07:24:00 UTC",-73.9639,40.762945,-73.96767,40.787552,2
8934,4,"2013-01-04 23:26:26 UTC",-73.955623,40.773553,-73.948722,40.777765,1
22295,7,"2013-01-27 03:41:35 UTC",-73.973944,40.760398,-73.987616,40.748649,1
12399,20.5,"2013-01-31 10:52:00 UTC",-73.992022,40.749312,-73.947672,40.770907,1
16637,11,"2013-01-24 22:01:49 UTC",-73.964583,40.773036,-73.992905,40.747159,1
26448,10,"2013-01-27 18:10:55 UTC",-73.95897,40.778082,-73.981513,40.771767,1
14013,15,"2013-01-04 12:07:00 UTC",-73.973007,40.758162,-74.00569,40.72526,1
40733,6.5,"2013-01-20 16:26:00 UTC",-73.977878,40.757597,-73.986502,40.746037,3
18492,5.5,"2013-01-09 09:13:00 UTC",-73.978032,40.752405,-73.979987,40.748357,5
61890,9,"2013-01-02 18:40:00 UTC",-73.970735,40.758385,-73.982102,40.769797,2
68645,6,"2013-01-18 13:01:40 UTC",-74.006406,40.731846,-73.995126,40.739583,1
8258,9,"2013-01-24 17:57:00 UTC",-73.990112,40.736977,-74.006732,40.720577,1
48881,6,"2013-01-23 07:56:09 UTC",-73.973717,40.750269,-73.973794,40.750198,1
23107,9.5,"2013-01-27 21:51:11 UTC",-73.991304,40.733134,-73.979594,40.763751,1
48800,11,"2013-01-04 20:16:00 UTC",-74.002352,40.739987,-73.978312,40.773087,1
33365,6.5,"2013-01-23 15:34:00 UTC",-73.97661,40.73789,-73.986782,40.738047,1
24469,7.5,"2013-01-24 13:26:05 UTC",-73.963837,40.757059,-73.970729,40.750075,1
30226,8,"2013-01-30 15:55:26 UTC",-73.987638,40.741474,-73.975028,40.761832,1
530,25.5,"2013-01-19 03:25:00 UTC",-73.986222,40.756672,-73.966407,40.676227,2
44416,14,"2013-01-14 14:54:00 UTC",-73.955687,40.764222,-73.98498,40.75368,1
13934,16,"2013-01-30 16:23:08 UTC",-73.954115,40.770194,-73.977832,40.71273,1
21389,14,"2013-01-04 10:01:00 UTC",-73.984127,40.73343,-73.954042,40.717297,2
57321,20,"2013-01-19 16:57:00 UTC",-73.972435,40.766297,-74.012815,40.718272,1
5153,5,"2013-01-25 13:38:00 UTC",-73.98575,40.76296,-73.991565,40.765432,3
44651,18.5,"2013-01-14 19:50:00 UTC",-73.978964,40.776894,-74.007629,40.715266,1
31700,4,"2013-01-15 21:28:43 UTC",-74.002693,40.749858,-73.994938,40.750203,3
38919,10,"2013-01-02 18:15:23 UTC",-73.967486,40.750803,-73.948977,40.776687,1
51288,4.5,"2013-01-24 22:02:00 UTC",-73.964445,40.756227,-73.961537,40.762757,1
23899,3,"2013-01-12 02:42:27 UTC",-73.990447,40.717692,-73.989922,40.718978,1
20841,11.5,"2013-01-15 22:07:00 UTC",-73.999122,40.713707,-73.985837,40.761277,1
133,21.5,"2013-01-13 04:37:00 UTC",-73.984063,40.743125,-73.906183,40.769485,1
12839,11.5,"2013-01-31 14:17:00 UTC",-73.989615,40.76758,-73.967727,40.804658,5
18580,10,"2013-01-18 16:17:00 UTC",-73.985408,40.753237,-73.969905,40.757072,5
59861,8.5,"2013-01-18 12:09:00 UTC",-73.97832,40.741712,-73.989385,40.747942,1
17478,14.5,"2013-01-15 09:17:22 UTC",-74.011219,40.714909,-73.996702,40.753025,1
21582,5,"2013-01-06 12:53:00 UTC",-73.986597,40.740057,-73.987085,40.733617,1
35104,9.5,"2013-01-13 14:28:00 UTC",-73.981165,40.752662,-73.961522,40.779437,1
51321,7.5,"2013-01-01 02:47:06 UTC",-73.987106,40.722607,-73.987131,40.73621,2
23776,25.5,"2013-01-17 08:24:27 UTC",-73.782141,40.644656,-73.711388,40.67671,1
58996,6,"2013-01-22 19:48:55 UTC",-73.965091,40.755212,-73.960297,40.769749,1
29251,4.5,"2013-01-10 11:06:00 UTC",-73.994917,40.759987,-73.988807,40.765037,2
64080,22,"2013-01-25 23:36:00 UTC",-73.957195,40.767402,-73.99982,40.717977,1
22959,15.5,"2013-01-08 09:03:56 UTC",-73.952271,40.766105,-73.990465,40.741946,1
9852,11,"2013-01-23 22:15:00 UTC",-73.980975,40.781992,-73.962072,40.763992,1
24133,6,"2013-01-05 15:44:00 UTC",-73.968607,40.761645,-73.975955,40.751752,2
30733,11.5,"2013-01-11 07:44:00 UTC",-73.953182,40.771602,-73.97103,40.751567,5
3826,19.5,"2013-01-17 13:47:06 UTC",-73.97253,40.743442,-73.973762,40.793783,1
32906,7,"2013-01-23 11:50:08 UTC",-73.972635,40.748604,-73.985587,40.741471,1
52218,6.5,"2013-01-27 11:26:00 UTC",-73.946938,40.784667,-73.960735,40.781175,1
59733,5.5,"2013-01-12 13:12:41 UTC",-73.994344,40.745712,-74.00212,40.732808,1
47670,17,"2013-01-13 13:42:13 UTC",-73.952432,40.780913,-73.9831,40.734953,1
15620,15.5,"2013-01-14 17:28:00 UTC",-73.993977,40.751382,-74.013432,40.715157,2
39615,18,"2013-01-08 09:37:46 UTC",-73.970251,40.79422,-73.92976,40.849553,1
60481,13,"2013-01-31 18:01:23 UTC",-73.983951,40.758889,-73.974584,40.763436,1
22684,6,"2013-01-18 19:48:50 UTC",-74.006047,40.751099,-73.993346,40.743292,1
53958,15,"2013-01-21 13:17:00 UTC",-74.014535,40.70981,-73.987065,40.72248,1
48400,7.5,"2013-01-17 21:58:07 UTC",-73.960157,40.762488,-73.958437,40.783158,2
16627,6.5,"2013-01-27 16:17:00 UTC",-73.973748,40.783025,-73.983897,40.770393,1
59220,5.5,"2013-01-12 03:04:00 UTC",-74.004165,40.742007,-74.005525,40.740085,1
5029,14,"2013-01-21 18:22:00 UTC",-73.990607,40.740285,-73.98669,40.702722,1
50851,11,"2013-01-11 13:28:00 UTC",-74.00647,40.73743,-73.987128,40.748042,2
68414,9,"2013-01-12 01:00:51 UTC",-73.981155,40.744713,-73.991988,40.721915,3
69822,5,"2013-01-16 19:35:00 UTC",-73.986168,40.756398,-73.983907,40.764473,2
68418,14.5,"2013-01-05 03:51:24 UTC",-74.006158,40.741377,-73.97654,40.771142,3
64888,9,"2013-01-16 13:26:59 UTC",-73.954321,40.78111,-73.965125,40.765113,1
39693,14.5,"2013-01-09 15:20:28 UTC",-73.998876,40.71952,-73.985763,40.753425,1
55036,7.5,"2013-01-05 21:59:34 UTC",-73.971188,40.754263,-73.954386,40.768884,2
26307,11,"2013-01-18 21:16:00 UTC",-74.00845,40.720027,-74.003113,40.756185,5
63482,8.5,"2013-01-10 11:58:00 UTC",-73.96326,40.77771,-73.975317,40.761055,1
48384,13.5,"2013-01-02 06:07:00 UTC",-73.958772,40.781167,-73.9563,40.822112,2
41684,6.5,"2013-01-16 16:28:20 UTC",-73.980849,40.764566,-73.991971,40.758866,1
31939,3.5,"2013-01-07 10:03:34 UTC",-73.961449,40.76028,-73.960585,40.765467,1
57221,8,"2013-01-29 19:55:00 UTC",-73.9946,40.746222,-73.995097,40.727072,1
227,12,"2013-01-28 20:27:32 UTC",-74.010137,40.720614,-73.993868,40.757181,1
62368,21,"2013-01-01 01:49:03 UTC",-73.995019,40.731721,-73.945948,40.806978,1
22923,11,"2013-01-23 03:42:28 UTC",-73.972485,40.752312,-73.923442,40.745523,1
20385,12,"2013-01-10 21:59:00 UTC",-73.954357,40.805873,-73.954555,40.77761,1
43854,8.5,"2013-01-15 00:29:00 UTC",-73.983438,40.760545,-73.994527,40.734585,1
26226,24,"2013-01-19 23:20:14 UTC",-73.989954,40.723221,-73.926477,40.759088,1
47062,3.5,"2013-01-09 18:25:00 UTC",-73.985105,40.72768,-73.982345,40.73119,2
68592,21.5,"2013-01-17 07:33:29 UTC",-73.944366,40.778314,-74.009733,40.706119,1
69695,11,"2013-01-22 20:25:00 UTC",-73.994068,40.74542,-73.964302,40.764297,1
46588,6,"2013-01-13 13:41:00 UTC",-73.982197,40.740127,-73.969675,40.758192,1
58818,16,"2013-01-13 11:18:56 UTC",-73.943756,40.776623,-73.991116,40.731409,2
48703,8,"2013-01-27 18:17:26 UTC",-73.989443,40.73432,-73.997482,40.721937,2
63029,5.5,"2013-01-10 18:25:42 UTC",-74.004426,40.722638,-74.005997,40.717674,1
41638,7,"2013-01-14 18:59:00 UTC",-73.979108,40.761592,-73.994442,40.766237,3
42185,12,"2013-01-16 15:22:00 UTC",-73.978202,40.757422,-74.000302,40.722537,1
28724,5,"2013-01-21 18:55:32 UTC",-73.975748,40.78969,-73.968277,40.799589,1
42170,10.5,"2013-01-19 23:48:00 UTC",-74.00778,40.740547,-73.982068,40.744188,1
26139,10.5,"2013-01-14 12:17:00 UTC",-73.986637,40.761302,-73.96321,40.771822,1
41107,8,"2013-01-20 18:44:32 UTC",-73.981508,40.736306,-73.960367,40.740193,3
36960,3,"2013-01-18 22:14:00 UTC",-73.991867,40.73044,-73.989537,40.7301,1
64280,8,"2013-01-23 11:30:00 UTC",-73.988177,40.763115,-73.97443,40.763407,1
14242,7.5,"2013-01-16 16:41:00 UTC",-73.98174,40.743662,-73.990742,40.734517,1
45618,7.5,"2013-01-04 09:07:50 UTC",-73.98291,40.742205,-73.977732,40.755835,1
41232,6,"2013-01-09 18:17:00 UTC",-73.972083,40.754718,-73.983788,40.760485,1
31057,4.5,"2013-01-03 10:43:00 UTC",-73.972672,40.758807,-73.966385,40.765303,2
50880,9,"2013-01-13 03:40:37 UTC",-74.007108,40.743632,-73.983048,40.775923,1
33057,6.5,"2013-01-21 17:10:18 UTC",-73.975068,40.755401,-73.977867,40.741833,2
34439,7.5,"2013-01-19 22:46:00 UTC",-73.959417,40.771792,-73.97914,40.78355,6
63710,7,"2013-01-25 13:32:47 UTC",-73.958735,40.764075,-73.955554,40.782516,1
13108,7,"2013-01-05 00:23:00 UTC",-73.98364,40.676432,-73.98304,40.665202,1
15416,7.5,"2013-01-01 15:07:00 UTC",-73.965813,40.795312,-73.958702,40.802532,2
45190,28.5,"2013-01-29 15:00:00 UTC",-73.960255,40.809692,-73.98458,40.731232,6
34625,6.5,"2013-01-26 04:16:18 UTC",-73.983534,40.738305,-73.977705,40.725769,1
4219,6.5,"2013-01-30 07:44:33 UTC",-74.003667,40.748426,-74.000605,40.735619,1
32751,7.5,"2013-01-13 12:33:00 UTC",-73.974207,40.762602,-73.989282,40.741097,2
55160,6.5,"2013-01-04 23:57:00 UTC",-73.997733,40.741042,-73.979868,40.73341,3
69020,3,"2013-01-04 18:55:00 UTC",-73.989248,40.7631,-73.993577,40.761347,1
16073,5,"2013-01-29 17:43:00 UTC",-73.956568,40.7783,-73.962737,40.771562,1
18003,5,"2013-01-05 23:26:10 UTC",-74.001143,40.729177,-74,40.7205,1
16742,5.5,"2013-01-24 18:38:30 UTC",-73.989794,40.734299,-73.989938,40.726417,1
25927,13,"2013-01-20 02:33:00 UTC",-74.006848,40.73563,-73.986078,40.762337,1
53761,13.5,"2013-01-13 13:35:52 UTC",-73.921369,40.760067,-73.921369,40.760067,1
69766,10.5,"2013-01-05 23:33:11 UTC",-73.969396,40.760182,-73.973158,40.738688,2
38082,3.5,"2013-01-22 17:55:18 UTC",-73.972028,40.76404,-73.9675,40.769108,1
1595,5,"2013-01-11 19:08:05 UTC",-73.968146,40.767899,-73.961635,40.774633,1
2315,7,"2013-01-23 13:12:00 UTC",-74.005927,40.736047,-73.9889,40.737267,5
27497,12,"2013-01-24 09:42:00 UTC",-73.976962,40.776652,-73.951727,40.770022,6
20051,8,"2013-01-23 22:29:06 UTC",-73.982324,40.77136,-73.96386,40.756135,1
17708,56.8,"2013-01-18 15:11:46 UTC",-73.977342,40.761677,-73.805598,40.660847,1
54554,6.5,"2013-01-16 20:30:04 UTC",-73.979325,40.754913,-73.990354,40.740052,1
21414,15.5,"2013-01-20 01:46:00 UTC",-74.004155,40.741992,-73.977127,40.766132,3
31411,7.5,"2013-01-31 23:11:27 UTC",-73.972281,40.762256,-73.982861,40.775934,1
41233,4,"2013-01-07 12:06:00 UTC",-73.985327,40.723605,-73.981915,40.728287,5
39976,6,"2013-01-24 21:00:44 UTC",-73.970348,40.758351,-73.983519,40.74386,1
57170,27.5,"2013-01-20 22:03:00 UTC",-74.011262,40.710965,-73.918732,40.742837,1
27686,5.5,"2013-01-08 21:37:00 UTC",-73.978772,40.744502,-73.978772,40.744502,1
16172,8,"2013-01-16 11:08:11 UTC",-74.00192,40.740628,-73.992054,40.746755,2
23861,6.5,"2013-01-05 17:23:00 UTC",-73.961858,40.767902,-73.96134,40.779407,1
52330,9,"2013-01-28 13:46:19 UTC",-73.992475,40.74854,-73.978176,40.752176,1
21961,5.5,"2013-01-27 08:19:59 UTC",-73.994183,40.76149,-73.978159,40.764494,1
46817,7,"2013-01-14 09:21:00 UTC",-73.975547,40.752292,-73.987742,40.740742,5
8508,32.5,"2013-01-07 19:08:01 UTC",-74.011318,40.707735,-73.949981,40.826891,2
28547,15.5,"2013-01-05 17:05:00 UTC",-73.987097,40.729507,-73.9978,40.693707,1
24256,8.5,"2013-01-28 07:21:08 UTC",-73.991783,40.729405,-73.975588,40.755036,1
52539,5,"2013-01-24 12:33:57 UTC",-73.982128,40.758137,-73.979397,40.763613,1
33997,6.5,"2013-01-28 15:15:00 UTC",-73.937525,40.758147,-73.937525,40.758147,1
18794,15.5,"2013-01-05 11:14:00 UTC",-73.96954,40.761497,-73.942352,40.812012,1
16139,4.5,"2013-01-26 11:14:24 UTC",-73.98454,40.779727,-73.979186,40.774232,1
46290,7,"2013-01-11 00:01:00 UTC",-73.996132,40.732122,-74.000735,40.741517,5
48316,12,"2013-01-13 14:21:00 UTC",-73.969158,40.79089,-73.942082,40.817342,2
2678,10.5,"2013-01-23 15:44:00 UTC",-73.963023,40.775107,-73.974597,40.756162,1
6346,11.5,"2013-01-15 20:24:00 UTC",-73.992853,40.758222,-73.994749,40.723238,1
23515,13,"2013-01-26 13:11:00 UTC",-73.995277,40.749665,-73.985142,40.724297,1
35827,4,"2013-01-29 09:28:33 UTC",-73.981331,40.783923,-73.975329,40.787958,1
37368,10.5,"2013-01-23 08:16:00 UTC",-73.983792,40.730197,-73.964055,40.756902,1
31904,6,"2013-01-17 12:26:00 UTC",-73.979062,40.76485,-73.971065,40.76098,2
55514,8.5,"2013-01-17 22:47:00 UTC",-73.98662,40.687615,-73.987037,40.66701,1
68227,9.5,"2013-01-05 03:39:44 UTC",-73.988164,40.721272,-74.009367,40.705688,1
22710,11.5,"2013-01-30 20:52:47 UTC",-73.973075,40.790244,-73.994781,40.760221,3
1778,35.8,"2013-01-10 15:28:00 UTC",-73.971517,40.755005,-73.870882,40.773937,1
21505,10,"2013-01-23 21:28:00 UTC",-73.998555,40.745195,-73.978665,40.772402,4
65263,6,"2013-01-10 12:34:27 UTC",-73.974134,40.756485,-73.966448,40.768065,1
8157,8.5,"2013-01-07 20:02:48 UTC",-73.99524,40.728851,-73.983968,40.749925,1
30302,12.5,"2013-01-31 16:27:00 UTC",-73.993802,40.757192,-73.984413,40.734587,2
28793,36.5,"2013-01-20 01:20:49 UTC",-74.003586,40.726272,-73.878688,40.828596,2
269,4.5,"2013-01-16 19:40:55 UTC",-73.968646,40.761401,-73.975122,40.752065,1
26611,23,"2013-01-28 23:22:18 UTC",-73.986039,40.758852,-73.965041,40.691948,1
48231,9,"2013-01-31 19:58:00 UTC",-73.982425,40.731452,-73.959665,40.761207,1
42712,6,"2013-01-07 22:13:00 UTC",-73.969528,40.76862,-73.964512,40.776103,2
42780,13,"2013-01-05 09:48:18 UTC",-73.950121,40.776125,-73.964263,40.776281,1
49636,10,"2013-01-13 16:57:00 UTC",-73.964037,40.752982,-73.964037,40.752982,1
59200,19.5,"2013-01-16 22:11:00 UTC",-73.951388,40.714107,-73.988912,40.666067,5
15448,6.5,"2013-01-01 19:50:00 UTC",-73.9823,40.774995,-73.96835,40.793207,3
11392,9.5,"2013-01-19 05:03:38 UTC",-73.993175,40.722233,-73.988351,40.750012,1
63218,26,"2013-01-01 00:44:15 UTC",-73.976797,40.683159,-73.980621,40.770754,2
46638,6,"2013-01-28 18:29:47 UTC",-73.950838,40.77474,-73.956473,40.777442,1
3336,29,"2013-01-07 06:30:00 UTC",-73.99477,40.697837,-73.944233,40.795597,2
57283,7.5,"2013-01-22 18:13:00 UTC",-73.988647,40.746212,-73.983002,40.734945,1
39945,12.5,"2013-01-18 08:44:44 UTC",-73.982275,40.775442,-73.978895,40.75636,1
48739,16,"2013-01-18 09:41:00 UTC",-74.0156,40.70487,-73.979575,40.734917,6
32860,29,"2013-01-13 18:44:00 UTC",-73.872897,40.774122,-73.930627,40.69735,1
54869,3.5,"2013-01-24 23:03:19 UTC",-73.97261,40.756149,-73.97115,40.755275,1
69832,10.5,"2013-01-07 22:49:09 UTC",-73.981813,40.767598,-74.001974,40.734989,1
49893,11.5,"2013-01-25 23:31:29 UTC",-73.968358,40.76482,-73.991525,40.73166,2
14425,3.5,"2013-01-23 09:04:34 UTC",-73.995299,40.733955,-73.994619,40.73183,1
32080,16,"2013-01-31 23:04:45 UTC",-73.977227,40.743065,-73.931159,40.763208,1
17457,5,"2013-01-23 08:51:00 UTC",-73.9667,40.757082,-73.972815,40.748597,3
59137,33.8,"2013-01-15 08:20:28 UTC",-73.86476,40.770724,-73.975723,40.753756,1
10833,13.5,"2013-01-08 10:15:00 UTC",-73.99666,40.74293,-73.995897,40.719182,1
896,9.5,"2013-01-22 21:57:00 UTC",-73.952924,40.77653,-73.97911,40.740571,1
18720,6.5,"2013-01-15 21:14:17 UTC",-73.948433,40.778067,-73.9633,40.777415,2
46471,7.5,"2013-01-22 14:42:00 UTC",-73.971998,40.759755,-73.974583,40.750927,1
44978,11,"2013-01-08 13:48:53 UTC",-73.960244,40.776285,-73.975325,40.750947,1
31846,12.5,"2013-01-24 17:45:49 UTC",-73.962041,40.763568,-73.99174,40.742502,1
56739,6.5,"2013-01-23 16:45:05 UTC",-73.959295,40.769104,-73.95692,40.782577,1
22227,25,"2013-01-11 23:28:00 UTC",-73.99068,40.738158,-73.952648,40.791667,1
6632,7,"2013-01-15 11:00:00 UTC",-73.963947,40.771247,-73.97119,40.782747,5
8743,6,"2013-01-07 12:09:21 UTC",-73.97809,40.752447,-73.983764,40.7604,1
26316,10,"2013-01-20 12:15:25 UTC",-73.988605,40.725062,-73.986468,40.753305,1
59564,11.5,"2013-01-22 22:50:00 UTC",-73.977785,40.76354,-74.000342,40.730242,6
3480,11,"2013-01-28 22:03:59 UTC",-73.919519,40.743062,-73.920509,40.768544,1
9347,9,"2013-01-21 08:41:51 UTC",-73.962482,40.75886,-73.956274,40.784523,1
42146,4.5,"2013-01-03 21:40:56 UTC",-73.992547,40.758604,-73.999816,40.761472,1
37748,5.5,"2013-01-22 19:10:10 UTC",-73.992901,40.742662,-73.983052,40.756658,1
53906,4,"2013-01-12 23:32:59 UTC",-73.984548,40.748695,-73.992126,40.744426,1
1673,134.3,"2013-01-27 16:02:27 UTC",-73.787576,40.645394,-74.014614,40.778355,1
39397,7,"2013-01-16 18:09:00 UTC",-73.969787,40.762682,-73.976823,40.755062,1
14529,7.5,"2013-01-17 07:40:00 UTC",-74.015222,40.716237,-74.010838,40.701775,1
14626,12.5,"2013-01-19 19:38:00 UTC",-73.98889,40.69357,-73.957077,40.718362,1
