uid,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,haversine,passenger_count,pickup_day,holiday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,weekend,pickup_hour,rush_hour,overnight,LGA_pickup,LGA_dropoff,JFK_pickup,JFK_dropoff,EWR_pickup,EWR_dropoff,change_borough,quick_trip,Outlier_dropoff,Outlier_pickup
13085,14.0,-73.95647,40.775615,-73.981286,40.744307,2.5231067293891254,1,11,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
59155,22.5,-73.986342,40.728338,-73.9844,40.756727,1.964125785202262,1,30,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
49527,10.5,-73.953272,40.786787,-73.975932,40.77631,1.389059471036715,1,29,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
27760,7.0,-73.9639,40.774116,-73.96127,40.765411,0.6170019409973284,1,28,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
53039,40.5,-74.000094,40.734744,-73.88591,40.857589,10.37852478988499,1,5,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,1,0,0,0
66329,16.0,-73.982892,40.764562,-74.014352,40.70378,4.511082527759446,5,20,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,1,0,0
38356,12.0,-73.957007,40.766327,-73.98443,40.779932,1.7153881324610345,6,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
42544,9.0,-73.989842,40.733782,-73.98517,40.721767,0.8654500401322883,1,20,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0
6336,8.0,-73.984182,40.759352,-74.000215,40.735075,1.8756176570960081,1,24,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
63186,11.5,-73.959843,40.779494,-73.97907,40.747362,2.437479715852884,1,21,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
41615,16.5,-73.968744,40.799102,-73.936827,40.844683,3.564173738123102,1,5,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0
62847,8.5,-74.010637,40.709297,-74.010637,40.709297,0.0,6,19,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
62692,8.5,-73.970586,40.752216,-73.991276,40.723462,2.2628039463326686,1,1,1,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
16506,8.5,-73.987135,40.720597,-73.989668,40.736842,1.1302310890008553,6,7,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
55674,19.5,-73.98237,40.731525,-73.915043,40.77915,4.821309566589972,1,14,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
42731,5.5,-73.959563,40.780131,-73.967976,40.787107,0.6527176464991548,2,19,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,1,0,0
61437,5.5,-73.959168,40.771783,-73.952536,40.784064,0.9167425017108178,1,9,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
10037,8.5,-74.003073,40.749241,-73.992839,40.739092,0.8824517735937235,1,4,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
32076,8.0,-73.939954,40.751405,-73.950378,40.761537,0.8875362193969046,1,22,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
19172,5.0,-73.962547,40.758908,-73.966592,40.764733,0.45474562243154276,2,8,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
14967,35.3,-73.863152,40.769125,-73.981532,40.760565,6.223120042306281,5,18,0,0,0,0,0,1,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0
13552,17.5,-73.953209,40.766784,-74.000834,40.761791,2.5160510712566624,3,18,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
40657,56.8,-73.975811,40.749049,-73.785773,40.650759,12.05048917145867,1,16,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0
59812,11.5,-73.953006,40.768,-73.98369,40.734095,2.840292349291364,1,19,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0
14361,8.0,-73.972368,40.765266,-73.990817,40.750829,1.388274227203086,1,12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
29011,5.5,-73.958318,40.781542,-73.949042,40.775038,0.6614270585841022,5,2,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
31651,11.5,-73.985127,40.747082,-73.954852,40.765732,2.0423483915017404,2,1,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
67645,13.0,-73.93993,40.751246,-73.981352,40.730798,2.588083044571959,1,12,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0
15696,5.0,-74.006995,40.71624,-74.001477,40.721297,0.4534134190600559,1,22,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
33025,5.5,-73.989357,40.756322,-73.99101,40.750627,0.40288635104414694,1,1,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
18929,10.5,-74.004227,40.731127,-74.006815,40.719575,0.8095892124664247,1,25,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
23093,6.5,-73.956315,40.779799,-73.967803,40.765775,1.14027431306011,1,10,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
53408,8.0,-73.989648,40.758801,-73.993502,40.741499,1.2123553470072574,1,10,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
31926,11.0,-74.002337,40.734457,-73.966322,40.758963,2.53396580953431,2,22,0,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
53356,16.0,-73.983919,40.766355,-73.990896,40.736475,2.096561284382578,2,15,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
58270,5.5,-74.005999,40.740005,-73.998455,40.742055,0.41955888659386203,3,20,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0
40849,7.0,-73.98542,40.752872,-73.971587,40.761782,0.9503338264645768,1,24,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
52082,11.5,-73.974642,40.761987,-73.993692,40.730617,2.3858464008413165,5,2,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
14423,4.5,-73.970612,40.798362,-73.970612,40.798362,0.0,1,3,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
5228,3.5,-73.93746,40.75814,-73.937467,40.758167,0.0019011546679045933,1,21,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
64164,16.0,-73.978275,40.730925,-73.978542,40.753875,1.5857555781455153,3,17,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
67286,11.0,-73.991775,40.75074,-73.967242,40.757402,1.364056830472424,1,3,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
57849,6.0,-74.008264,40.704735,-74.009705,40.712904,0.5694477397757721,1,17,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
59931,5.5,-73.978721,40.747771,-73.990939,40.742201,0.746432941950312,1,17,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
18570,24.5,-74.008667,40.718438,-73.955943,40.776152,4.849544506751787,4,17,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
42565,9.0,-73.982188,40.778642,-73.977848,40.768817,0.7158183261233418,1,18,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
29263,5.0,-73.976788,40.72702,-73.980762,40.733707,0.5067182170016277,1,21,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
47441,4.5,-73.958596,40.760176,-73.954478,40.76654,0.4896809020914912,1,10,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
41372,16.0,-73.974503,40.790963,-73.98687,40.74061,3.538741717999669,5,21,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
54208,7.5,-73.995206,40.722977,-73.999233,40.732397,0.6841626867686621,2,2,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
61065,8.0,-73.975017,40.755967,-73.98169,40.746965,0.7133380741155905,1,31,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
27051,7.5,-73.960972,40.775624,-73.943709,40.777884,0.9166277288362967,1,12,0,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,1,0,0
13126,6.0,-73.980998,40.779478,-73.967672,40.792675,1.1477943797099366,1,3,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
64509,23.5,-73.959626,40.771916,-74.009907,40.721575,4.361810044637806,1,31,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
11487,4.5,-73.982645,40.762372,-73.990955,40.750733,0.9142553708558423,1,10,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
3783,4.0,-73.969135,40.760892,-73.972875,40.756222,0.37739419869470414,4,25,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
68932,9.0,-73.965967,40.769575,-73.974258,40.788282,1.3633798848148582,2,31,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
23401,11.5,-73.963848,40.757112,-73.981471,40.77854,1.7442513911480881,1,16,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
19736,5.0,-73.96855,40.765049,-73.960794,40.76847,0.4696796787611399,2,2,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
20092,6.0,-73.955997,40.77586,-73.953657,40.767363,0.5997190959162875,1,5,0,0,0,0,0,0,1,1,23,0,1,0,0,0,0,0,0,0,1,0,0
32589,4.5,-73.962472,40.7761,-73.969563,40.76899,0.6156288370910766,2,5,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0
49251,3.0,-73.979697,40.789684,-73.975499,40.789603,0.21967513317799528,1,17,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
58004,13.5,-73.976753,40.747772,-73.967905,40.784823,2.601515346323799,3,31,0,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
67786,13.0,-73.957966,40.778798,-73.978479,40.753587,2.0461060858111986,1,24,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
66831,13.5,-73.966695,40.794069,-73.991757,40.750072,3.3106985618582807,1,18,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
16183,15.5,-73.97764,40.753432,-73.96975,40.78474,2.20222431079494,1,26,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,1,0,0
37169,15.0,-73.998053,40.713818,-73.991982,40.673639,2.7942631734391,4,5,0,0,0,0,0,0,1,1,23,0,1,0,0,0,0,0,0,1,0,0,0
56832,4.0,-73.994158,40.728232,-73.99755,40.722682,0.4226040069154124,5,26,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,1,0,0
48602,16.0,-73.991218,40.749835,-73.951922,40.777827,2.8230331434576987,1,12,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,1,0,0
47727,6.5,-73.964144,40.792545,-73.95436,40.779023,1.0653016182550892,2,13,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0
7607,5.0,-73.98808,40.759227,-73.988912,40.768692,0.6554170196183835,1,9,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
18875,56.8,-73.79083,40.645417,-73.984685,40.75027,12.474214389962643,1,31,0,0,0,0,1,0,0,0,16,1,0,0,0,1,0,0,0,1,0,0,0
34098,8.5,-73.976948,40.756397,-73.955295,40.773522,1.6382880957775434,1,23,0,0,0,1,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
24268,6.5,-73.973735,40.784467,-73.983067,40.775932,0.7655975460511172,6,16,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
55091,4.0,-73.976233,40.788768,-73.978577,40.783237,0.40134755984429177,2,22,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
18797,4.0,-73.978717,40.761397,-73.974127,40.764805,0.33637059002013137,5,28,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
56338,12.5,-73.98011,40.783555,-73.947793,40.804382,2.2199863256059307,1,5,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0
17256,31.5,-73.95047,40.670457,-73.950967,40.664162,0.43572228376548827,6,20,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
8354,6.5,-73.985792,40.719302,-73.98834,40.727607,0.5891281260208407,1,19,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,1,0,0
49771,7.5,-73.990376,40.750708,-73.980879,40.757971,0.7063314705557319,1,22,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
23663,5.0,-73.990992,40.745412,-74.000942,40.736857,0.7878503479894515,6,3,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
22419,7.5,-73.985257,40.76085,-73.989287,40.774445,0.9627066750301194,2,16,0,0,0,1,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
15709,4.0,-74.00537,40.738745,-73.998015,40.736175,0.42402520974187363,5,27,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0
25642,9.0,-73.976202,40.758552,-74.000526,40.747504,1.4844349284147582,1,17,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
62659,6.0,-73.929833,40.76743,-73.927507,40.755538,0.8306269810588157,1,8,0,0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
3579,7.0,-73.960335,40.773092,-73.969603,40.760577,0.9914274463412212,6,3,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
10653,9.5,-73.979791,40.746589,-73.963989,40.765124,1.524487738336294,1,4,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
15468,32.5,-73.870785,40.773692,-73.972787,40.7566,5.466924460432899,2,6,0,0,0,0,0,0,0,1,23,0,1,1,0,0,0,0,0,1,0,0,0
60950,9.5,-73.963718,40.754846,-73.958579,40.780797,1.8130970474788408,1,3,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
45550,10.5,-73.996265,40.69451,-74.001943,40.709322,1.0657525154647591,5,10,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
10517,20.0,-73.978935,40.75045,-73.915495,40.764112,3.4518372873062635,5,8,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
4035,5.0,-73.994573,40.740315,-73.98817,40.749735,0.7320939342957938,1,23,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
68462,13.0,-73.991875,40.749105,-73.965033,40.772327,2.1325393631708396,1,29,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
3980,5.5,-73.961736,40.77133,-73.970593,40.758887,0.9767096601307135,1,30,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
7800,29.3,-73.964816,40.791615,-73.870758,40.773832,5.071908130810579,1,17,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0
24520,5.5,-73.981392,40.720827,-73.989137,40.730035,0.754474800014073,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14130,11.0,-73.9794,40.759803,-73.954258,40.784613,2.1608357834828986,4,30,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
10433,10.5,-73.986365,40.759143,-74.003524,40.723805,2.601615488732261,1,6,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,1,0,0
63984,9.0,-73.999675,40.692852,-74.002275,40.676957,1.1066562006498515,5,23,0,0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,1,0,0,0
54329,24.5,-73.995685,40.695657,-73.973362,40.759442,4.559487956989424,6,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
57518,16.0,-73.990105,40.755932,-73.955757,40.777975,2.3559060415525743,5,4,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
11465,8.0,-73.996981,40.747292,-73.979227,40.765818,1.5817328825149992,1,23,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
68530,6.5,-73.983546,40.744081,-73.99366,40.752107,0.766676950045756,1,1,1,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
60232,31.0,-73.998197,40.74056,-73.93932,40.824317,6.555772815042266,3,30,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0
52565,10.0,-73.995187,40.741557,-73.978805,40.765077,1.8374092820633343,1,9,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
45493,12.5,-73.989548,40.769532,-73.954452,40.800445,2.816575869155838,1,9,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0
26228,11.0,-74.006462,40.730415,-73.987375,40.753451,1.8792765999963434,1,24,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
5528,28.5,-73.972887,40.689605,-73.98207,40.76911,5.51427434340561,1,7,0,1,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
69638,15.0,-73.983777,40.775737,-73.945527,40.807645,2.9772175880575773,2,18,0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
64051,5.5,-73.979408,40.749486,-73.968649,40.756729,0.753364810558467,1,20,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,1,0,0
67780,10.5,-73.981224,40.733377,-73.993338,40.72025,1.1067825498551473,1,25,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
8831,6.5,-73.974035,40.753862,-73.98857,40.746107,0.9305495006512182,1,15,0,0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
45625,4.5,-73.987807,40.779368,-73.98156,40.783775,0.4466931836043218,1,14,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
66077,10.0,-74.003533,40.732305,-73.983697,40.74495,1.3570935457505116,6,28,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
13674,2.5,-73.97472,40.788001,-73.94763,40.77095,1.8430383475850223,1,16,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
67346,9.5,-74.004428,40.722594,-73.980522,40.742497,1.8594813303054685,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
8059,12.5,-73.980396,40.783693,-73.999683,40.752268,2.394364663120275,1,17,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
56454,46.0,-73.776802,40.645325,-73.946267,40.715742,10.12509526816328,2,15,0,0,1,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,0,0,0
66443,4.5,-73.976355,40.739632,-73.984018,40.743743,0.4915322149063257,1,17,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
67225,4.5,-73.951288,40.778968,-73.958709,40.768269,0.8350070291819351,1,14,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0
41032,7.0,-73.960837,40.772257,-73.944695,40.776682,0.8982398574515316,1,24,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
13059,13.0,-73.870941,40.773742,-73.911865,40.748933,2.7432081953149225,1,3,0,0,0,0,1,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0
20284,7.0,-73.98242,40.75677,-73.965302,40.7587,0.9057689591613245,1,14,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
43249,11.5,-73.97261,40.786592,-73.979897,40.761407,1.7814003787680441,1,9,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
11002,8.5,-73.95445,40.784267,-73.961911,40.764056,1.4499885503889538,1,30,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
26147,11.0,-73.97174,40.796722,-73.993945,40.765538,2.447845855317817,2,10,0,0,0,0,1,0,0,0,21,0,1,0,0,0,0,0,0,0,1,0,0
46874,12.0,-73.985103,40.732515,-73.990955,40.748467,1.1439621391640826,1,16,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
13003,11.0,-73.989629,40.739244,-73.990268,40.747818,0.5933506129342815,1,12,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0
9964,24.3,-73.979484,40.7527,-73.94063,40.716331,3.23302072114756,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37676,5.0,-73.998557,40.734943,-73.99322,40.742119,0.5691195610330123,1,11,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
7692,15.0,-73.96791,40.802207,-73.95961,40.767592,2.4307660196453944,2,4,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
6046,7.0,-73.957467,40.779632,-73.964283,40.765502,1.039393746708447,1,19,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0
1660,5.0,-74.000963,40.725987,-74.007882,40.716188,0.7678967518802944,3,27,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0
17436,8.5,-73.975615,40.756085,-73.954942,40.777417,1.828303754085439,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
42372,21.5,-74.002458,40.739489,-73.951537,40.725559,2.8344578052539653,1,24,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
60418,6.5,-73.968045,40.762257,-73.961658,40.776102,1.0133021803554483,4,23,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
22984,53.0,-73.990861,40.746191,-73.998302,40.609246,9.470028440379167,1,31,0,0,0,0,1,0,0,0,22,0,1,0,0,0,0,0,0,1,0,0,0
2375,12.5,-73.98083,40.764147,-73.95502,40.77338,1.4936690701185105,6,31,0,0,0,0,1,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
64165,31.5,-73.876143,40.767915,-73.84279,40.671362,6.8960247839262,1,13,0,0,0,0,0,0,0,1,18,0,0,1,0,0,1,0,0,1,0,0,0
35969,8.5,-73.962494,40.770107,-73.974601,40.754856,1.2295601649589636,1,25,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
55567,6.0,-73.944037,40.776015,-73.957827,40.779532,0.7613273018800994,1,31,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
31800,8.0,-74.010569,40.711644,-73.99299,40.742568,2.326473646149286,1,23,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
54066,9.0,-73.988705,40.754056,-74.008576,40.745488,1.196777529207343,1,17,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,0
55641,10.5,-73.986515,40.71951,-73.972355,40.75231,2.3844336908435655,4,6,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
51526,8.0,-73.961939,40.713389,-73.985602,40.718031,1.2800576747526244,1,19,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
8052,7.5,-73.974058,40.763887,-73.989558,40.749167,1.300961268463045,1,19,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0
17322,11.5,-73.977567,40.753817,-74.006077,40.741257,1.726325637925846,1,15,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
23125,34.8,-73.875548,40.771483,-73.974747,40.787533,5.307195428244261,1,1,1,0,1,0,0,0,0,0,17,1,0,1,0,0,0,0,0,1,0,0,0
57085,24.0,-73.955445,40.8199,-73.995738,40.748961,5.335482015963952,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15690,7.0,-73.997662,40.723002,-73.982662,40.72335,0.7858259075986227,5,7,0,1,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0
21442,7.0,-73.98056,40.742708,-73.987659,40.74805,0.5237598906294918,1,31,0,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
9917,3.5,-73.948629,40.782761,-73.945114,40.778948,0.3212889318097253,2,17,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0
30483,5.5,-74.014375,40.712479,-74.008231,40.709723,0.3739036686724889,1,20,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0
20148,5.5,-73.954882,40.766082,-73.958122,40.772857,0.49786456604101886,1,16,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
67432,7.5,-73.999707,40.761192,-73.988592,40.767747,0.7371953950537083,1,21,1,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0
56267,11.5,-74.008445,40.720346,-73.978284,40.752426,2.7214503859884274,1,2,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
59578,18.0,-73.958544,40.772578,-73.992505,40.741261,2.800227143514738,1,31,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
28628,6.0,-73.958232,40.781782,-73.964585,40.772365,0.7306418212230338,1,18,0,0,0,0,0,1,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0
22638,9.5,-73.969392,40.769237,-73.968157,40.75554,0.9485769531556165,4,25,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0
22816,9.0,-74.002497,40.719932,-74.000385,40.747657,1.9188037524167283,5,15,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
64212,7.5,-73.979568,40.735377,-73.991967,40.749132,1.150877233669221,2,1,1,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0
9000,13.0,-73.994077,40.738825,-73.968467,40.764615,2.229815704043182,5,27,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0
38272,7.0,-73.994725,40.744217,-73.988707,40.759235,1.084401273796015,2,7,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0
562,14.0,-73.98791,40.736083,-73.977196,40.781009,3.154329848111087,1,16,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,0,1,0,0
15157,7.0,-73.994622,40.75046,-73.988453,40.769007,1.3215200778409457,1,28,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0
